name,shortname,province,city,address,phone,office,website,chairman,manager,reg_capital,setup_date,end_date,employees,main_business,org_code,credit_code
福建汇昆吾泽创业投资有限公司,汇昆吾泽创投,福建,厦门市,福建省厦门市湖里区金山街道后坑西潘社308号E351,,福建省厦门市湖里区高新技术园钟岭路2号三层,,林钦松,,3000.0,20150624,,6.0,,M0000997X,91350200M0000997X1
华夏天元(上海)股权投资管理有限公司,华夏天元投资,上海,上海市,上海市浦东新区浦东大道2123号3层A16室,,,,金伟春,金伟春,200.0,20111009,,,,582140416,91310000582140416D
天津令合资产管理有限公司,令合资产,天津,天津市,天津市滨海新区崇安里10号,,天津市南开区华苑产业园区海泰发展六道海泰绿色产业基地M8-3-302,,辛鹏,,5000.0,20150526,,10.0,,340888739,91120116340888739B
河北玛雅股权投资基金管理有限公司,玛雅投资,河北,石家庄市,河北省石家庄市高新区湘江道39号,,河北省石家庄市裕华区西美五洲soho1502,www.mayape.com,刘素生,,1000.0,20120530,,20.0,,596832245,911301015968322454
四川永旭投资有限公司,永旭投资,四川,宜宾市,四川省宜宾市南溪区古街B段1-2-5-2-5号,,四川省成都市青羊区鼓楼街鼓楼国际2楼,,陈永华,,1000.0,20150709,,18.0,,345709955,
山东鄄城农村商业银行股份有限公司,山东鄄城农商行,山东,菏泽市,山东省菏泽市鄄城县鄄四路中段014号,86-530-2426283,山东省菏泽市鄄城县鄄四路中段014号,,杜万国,,60293.29,20151020,,,,,91371700MA3BXJ0T1P
深圳德佳瑞资产管理有限公司,德佳瑞资产,广东,深圳市,广东省深圳市前海深港合作区前湾一路1号A栋201室(入驻深圳前海商务秘书有限公司),,广东省深圳市福田区中心三路8号中信证券大厦22楼2206室,,唐咸德,,1000.0,20141124,,6.0,,319518135,
深圳市信和资本管理合伙企业(有限合伙),信和资本,广东,深圳市,广东省深圳市福田区金田路皇岗商务中心1号楼2005A,,广东省深圳市福田区金田路金中环商务大厦主楼15,www.pe968.com,,,,20120323,,7.0,,593013551,
北京睿霖投资管理有限公司,睿霖投资,北京,北京市,北京市石景山区阜石路165号院4层414,,北京市海淀区知春路盈都大厦C座2单元18C,www.ruilincaifu.com,张涛,,1000.0,20150327,,10.0,,335506417,91110107335506417M
上海沪斐深万投资管理有限公司,沪斐深万投资,上海,上海市,上海市松江区广富林路4855弄5号1楼,,上海市松江区文吉路99弄,,顾国平,,50.0,20120308,,5.0,,591635621,913101175916356219
上海泽升投资管理有限公司,泽升投资,上海,上海市,上海市宝山区上大路668号1幢209H室,,上海市长宁区延安西路726号华敏翰尊大厦15楼I座,,周小新,,1000.0,20111226,,6.0,,588662645,91310113588662645Q
上海襄蓝资产管理有限公司,襄蓝资产,上海,上海市,上海市奉贤区青村镇奉拓公路2799号1510室,,上海市奉贤区青村镇奉拓公路2799号1510室,,苏航,,1000.0,20150408,,5.0,,332519378,91310120332519378B
呼家楼投资基金管理(北京)有限公司,呼家楼投资,北京,北京市,北京市延庆县延庆经济开发区百泉街10号3栋170-9室,,北京市延庆县延庆经济开发区百泉街10号3栋170-9室,,刘拥力,,10000.0,20150906,,10.0,,,91110229358337134E
上海物朴资产管理合伙企业(有限合伙),物朴资产,上海,上海市,上海市嘉定区兴邦路755号2幢3层D区3176室,,上海市浦东新区民生路1518号金鹰大厦B幢1301A,,,,,20150421,,4.0,,332642544,91310114332642544Q
西藏文储投资基金管理有限公司,文储基金,西藏,拉萨市,西藏自治区拉萨市柳梧新区柳梧大厦1309室,,重庆市渝北区北部新区金开大道99号晶石公元2栋3-6,www.wintourfund.com,杨彬,,1208.0,20151203,,9.0,,MA6T12D59,91540195MA6T12D59T
上海璞远资产管理有限公司,璞远资产,上海,上海市,上海市虹口区广中路40号K61室,,上海市静安区南京西路1515号嘉里中心1座29楼,www.capnext.cn,廖常康,,1000.0,20140404,,4.0,,301373150,91310109301373150R
江苏民丰农村商业银行股份有限公司,江苏民丰农商行,江苏,宿迁市,江苏省宿迁市宿城区高宝湖路1号,"86-527-84467999,86-527-84467910,86-527-82969802",江苏省宿迁市宿城区高宝湖路1号,www.sqmfbank.com,许尔波,王海伦,60000.0,20081217,,787.0,,68353983X,9132130068353983XJ
上海华信证券有限责任公司,上海华信证券,上海,上海市,上海市浦东新区世纪大道100号上海环球金融中心9楼,86-21-38784818,上海市黄浦区南京西路399号明天广场18-23楼,www.shhxzq.com,陈灿辉,陈灿辉,1120000.0,20030410,,125.0,"证券经纪,证券投资咨询,证券(限股票,上市公司发行的公司债券)承销与保荐.",710936313,91310000710936313J
上海宽奇资产管理合伙企业(有限合伙),宽奇资产,上海,上海市,上海市崇明县长兴镇北兴村凤西路1512号443室(上海泰和经济发展区),,上海市浦东新区张杨路838号华都大厦23a,www.kuanqifund.com,,,,20150626,,5.0,,342150842,
嘉兴汇诚股权投资有限公司,嘉兴汇诚投资,浙江,嘉兴市,浙江省嘉兴市开禧路39号,,浙江省嘉兴市开禧路39号,,李俊,,3000.0,20140520,,11.0,,307314936,91330401307314936R
哈尔滨丁香汇创业投资有限公司,丁香汇创投,黑龙江,哈尔滨市,黑龙江省哈尔滨市高新区科技创新城创新创业广场2号楼科技一街719号A506室,,黑龙江省哈尔滨市高新区科技创新创业广场2号楼科技一街719号A506室,,文波,,1000.0,20140918,,5.0,,30095368X,9123019930095368XR
深圳前海汇业股权投资基金管理有限公司,汇业投资,广东,深圳市,广东省深圳市前海深港合作区前湾一路1号A栋201室,,广东省深圳市福田区金田路3037号金中环商务大厦2401-02,,张勇,,1000.0,20140902,,10.0,,311943356,91440300311943356D
铸山股权投资基金管理(上海)股份有限公司,铸山股权资产,上海,上海市,上海市闸北区汶水路51号14幢一层113室,,上海市浦东新区浦东南路256号华夏银行大厦2203室,,周德盛,周德盛,5000.0,20130322,,9.0,,063757190,913100000637571905
长江财产保险股份有限公司,长江财险,湖北,武汉市,湖北省武汉市东湖新技术开发区鲁巷光谷街1号光谷资本大厦四楼401,86-27-83766666,湖北省武汉市武昌区徐东路113号国电大厦8-11层,www.cjbx.com.cn,杨晓波,彭柱石,120000.0,20111118,,,,585472977,91420000585472977X
凯聪(北京)投资管理有限公司,凯聪投资,北京,北京市,北京市朝阳区西大望路1号2号楼602,86-10-65388758,北京市朝阳区西大望1号8层公寓906,www.kccapm.com,严泓,孙修远,1000.0,20110908,,10.0,,584485733,91110105584485733E
平顶山银行股份有限公司,平顶山银行,河南,平顶山市,河南省平顶山市湛河区亚兴路1号院,86-375-2905303,河南省平顶山市湛河区亚兴路1号院,www.pdscb.com,牛君彬,吕新洪,275579.5415,20011231,,1715.0,,733866979,91410000733866979F
汇智晨星(北京)资产管理有限公司,汇智晨星资产,北京,北京市,北京市大兴区北京经济技术开发区永昌北路3号1号楼P13室,,北京市西城区锦什坊街28号恒奥中心D座2层,,姚军,,1000.0,20150602,,5.0,,344293169,911103023442931696
深圳前海厚诚敏基金管理有限公司,厚诚敏基金,广东,深圳市,广东省深圳市前海深港合作区前湾一路鲤鱼门街一号前海深港合作区管理局综合办公楼A栋2,,广东省深圳市南山区科苑路11号金融科技大厦A座6楼,www.qhhcm.com,陈忠遥,,1000.0,20130911,,35.0,,078030744,
杭州乐信投资管理有限公司,乐信投资,浙江,杭州市,浙江省杭州市上城区白云路22号176室,,浙江省杭州市上城区白云路22号176室,,朱安平,,1000.0,20150430,,8.0,,328259374,91330104328259374C
上海浪莎资产管理有限公司,浪莎资产,上海,上海市,上海市虹口区欧阳路296号10号楼5层22室,,上海市黄浦区成都北路500号2606,,翁晓锋,,10000.0,20150824,,10.0,,350741378,91310000350741378H
杭州鼎聚投资管理有限公司,鼎聚投资,浙江,杭州市,浙江省杭州市滨江区江南大道3588号恒生大厦15楼1510室,,浙江省杭州市滨江区江汉路1785号双城国际4号楼22楼,,柳阳,,1080.0,20110406,,7.0,,571471762,
信达风投资管理有限公司,信达风投资,浙江,宁波市,浙江省宁波市北仑区梅山大道商务中心二号办公楼418室,,北京市西城区广宁伯街2号金泽大厦东座8层,www.cindafund.com,温泉,,10000.0,20130106,,12.0,,585792209,
珠海横琴金马股权投资基金管理有限公司,金马股权投资,广东,珠海市,广东省珠海市横琴新区宝华路6号105室-12391,,云南省昆明市顺城街顺城E幢903室,,程小雪,,1000.0,20160223,,7.0,,,91440400MA4UM3KL9R
华融湘江银行股份有限公司,华融湘江银行,湖南,长沙市,湖南省长沙市天心区芙蓉南路一段828号杰座大厦,"86-731-89828801,86-731-89828781",湖南省长沙市雨花区湘府东路208号万境财智中心南栋,www.hrxjbank.com.cn,张永宏,蒋俊文,775043.1375,20101008,,3868.0,,561741992,914300005617419921
宁波协慧投资合伙企业(有限合伙),协慧投资,浙江,宁波市,浙江省宁波市北仑区梅山大道商务中心十一号办公楼407室,,北京市西城区新华1949文化创意产业园33栋西侧二层,,,,,20150713,,5.0,,340490990,91330206340490990U
东莞市任升投资管理有限公司,任升投资,广东,东莞市,广东省东莞市南城街道商业中心D座1706,,广东省东莞市南城街道商业中心D座1706,,陈任升,,200.0,20160201,,8.0,,MA4ULUMLX,91441900MA4ULUMLXY
浙江兰溪农村商业银行股份有限公司,浙江兰溪农商行,浙江,金华市,浙江省金华市兰溪市兰江街道丹溪大道18号,86-579-88882529,浙江省金华市兰溪市兰江街道丹溪大道18号,www.lxbank.net,游尧,,38937.5344,20090624,,,,147387545,91330781147387545R
北京鑫达众信资产管理有限公司,鑫达众信资产,北京,北京市,北京市大兴区黄村东大街38号院3号楼11层1142室,,北京市丰台区航丰路1号时代财富天地A座1912,,王硕,,1000.0,20140609,,10.0,,306313018,
北京赢成投资管理有限公司,赢成投资,北京,北京市,北京市海淀区中关村东路66号1号楼3层商业3-145,,北京市东城区新世界中心写字楼A座1108,,于宗武,,1000.0,20150413,,8.0,,33968144X,9111010833968144XG
昆山红土创业投资管理有限公司,昆山红土投资,江苏,苏州市,江苏省苏州市昆山玉山镇苇城南路1699号14层1402-B,,江苏省苏州市昆山玉山镇苇城南路1699号14层1402-B,,汤大杰,,200.0,20120808,,5.0,,051828131,91320583051828131B
上海骏星投资管理有限公司,骏星投资,上海,上海市,上海市黄浦区斜土东路155号7幢401室,,上海市普陀区丹巴路99号苏宁天御国际广场A1座,,余蕾,,1000.0,20110407,,7.0,,572668444,913101015726684442
上海大湖优势投资管理中心(有限合伙),大湖优势投资,上海,上海市,上海市浦东新区海桐路1号315-1室,,上海市浦东新区世纪大道210号二十一世纪中心大厦18楼,www.preipo.cn,,,,20140910,,3.0,,312151705,
嘉实投资管理有限公司,北京嘉实投资,北京,北京市,北京市怀柔区雁栖镇京加路18号,,北京市东城区建国门北大街8号华润大厦8层,www.harvesti.com,赵学军,,100000.0,20141209,,20.0,,,
北京中合大方投资管理有限公司,中合大方投资,北京,北京市,北京市房山区长沟镇金元大街1号北京基金小镇大厦B座131,,北京市西城区平安里西大街28号中海国际中心21层,,陈健,,1000.0,20170711,,8.0,,MA00G5NUX,91110111MA00G5NUX7
浙江知富投资管理有限公司,知富投资,浙江,嘉兴市,浙江省嘉兴市南湖区广益路705号嘉兴世界贸易中心1号楼2202室-81,,福建省厦门市湖里区泗水道599号1302室,,宋钢,,5000.0,20150402,,8.0,,33690090X,
温州华胜投资管理有限公司,华胜投资,浙江,温州市,浙江省温州市鹿城区新蒲路云中花园9幢403室,,,,包日平,,1000.0,20141023,,,,,
深圳前海易德资本投资管理有限公司,易德资本,广东,深圳市,广东省深圳市前海深港合作区前湾一路鲤鱼门街前海深港合作区管理局综合办公楼A栋201室,,广东省深圳市福田区益田路江苏大厦A座1006,,张传洽,,2000.0,20140325,,10.0,,094057947,
上海繁瑞资产管理有限公司,繁瑞资产,上海,上海市,上海市闵行区元江路5500号第1幢E549室,,上海市长宁区仙霞路80号天虹大楼6A,www.fanrui.net.cn,周翔,,1388.0,20120417,,5.0,,594704338,91310112594704338D
深圳市融通资本管理股份有限公司,融通资本,广东,深圳市,深圳市前海深港合作区前湾一路1号A栋201室(入驻深圳市前海商务秘书有限公司),"86-755-26947585,86-755-23675000",广东省深圳市南山区深南大道9678号大冲商务中心1栋2号楼29层,www.rtcapital.cn,高峰,张萍,10000.0,20130522,,,,069296698,91440300069296698W
深圳山海睿智资产管理有限公司,山海睿智资产,广东,深圳市,广东省深圳市龙岗区龙城街道保利上城花园4栋231-241,,广东省深圳市龙岗区龙城街道保利上城花园4栋231-241,,黄寅海,,1000.0,20151222,,6.0,,359609111,91440300359609111W
成都曦和海昇投资管理有限公司,曦和海昇投资,四川,成都市,四川省成都市武侯区置信北街1号1幢2单元12楼13号,,四川省成都市高新区天晖路360号晶科1号708,,杨博文,杨博文,1000.0,20120530,,10.0,,597268113,91510107597268113P
深圳嘉石大岩资本管理有限公司,大岩资本,广东,深圳市,广东省深圳市福田区中心四路1-1号嘉里建设广场第三座第39层,86-755-61881388,广东省深圳市福田区中心四路1-1号嘉里建设广场第三座第39层,www.jaspercapital.com,WANG YIPING,WANG YIPING,1866.6667,20130614,,,,071123833,91440300071123833L
广州市罗爵资产管理有限公司,罗爵资产,广东,广州市,广东省广州市越秀区广园西路222号8层818房,,广东省广州市越秀区广园西路222号8层818房,,蔡松洲,,1000.0,20150216,,5.0,,331370102,914401043313701026
吉林省乾海中晟投资有限公司,乾海中晟投资,吉林,吉林省宽城区,吉林省宽城区芙蓉路芙蓉小区5栋501,,吉林省长春市朝阳区西安大路1699号,,狄宁,,2000.0,20150714,,7.0,,339986147,
深圳凌商基金管理有限公司,凌商基金,广东,深圳市,广东省深圳市前海深港合作区前湾一路1号A幢201室,,浙江省温州市鹿城区宏源路55弄76号(原黎明工业区62号)405室,,金新宇,金新宇,1000.0,20140804,,4.0,,31182789X,
广州锐取资产管理有限公司,锐取资产,广东,广州市,广东省广州市南沙区海滨路171号南沙金融大厦11楼1101之一J25,,广东省广州市天河区珠江新城华夏路16号富力盈凯广场4402室,www.rich-fund.cn,漆志浩,,1200.0,20140915,,7.0,,304718265,
深圳市小牛基金管理有限公司,小牛基金,广东,深圳市,广东省深圳市前海深港合作区前湾一路1号A栋201室(入驻深圳市前海商务秘书有限公司),,广东省深圳市宝安区宝源南路201-2号,www.snailfund.cn,马创鑫,,1001.0,20141224,,8.0,,326257287,
淮北市天盈投资管理有限公司,淮北天盈投资,安徽,淮北市,安徽省淮北市相山区淮海路220号A2-6#3-1室,,安徽省淮北市淮海路220号A2-6#3-1室,,徐扬,,1000.0,20120508,,19.0,,,913406005957200493
上海精致投资有限公司,上海精致投资,上海,上海市,上海市浦东新区川沙路955号10幢330室,,山东省青岛市崂山区香港东路195号T11号楼杰正财富中心,,王朝,,1000.0,20110617,,5.0,,577417679,913101155774176795
大庆农村商业银行股份有限公司,大庆农商行,黑龙江,大庆市,黑龙江省大庆市高新技术产业开发区建行街8号,86-459-6042393,黑龙江省大庆市高新技术产业开发区建行街8号,www.dqrcbank.com,吕永刚,王友强,101039.0,20141218,,923.0,,,91230600322959214N
九江银行股份有限公司,九江银行,江西,九江市,江西省九江市浔阳区长虹大道619号,86-792-8565639,江西省九江市浔阳区长虹大道619号,www.jjccb.com,刘羡庭,潘明,240736.72,20001117,,3253.0,,70552834X,9136040070552834XQ
上海赢灿资产管理有限公司,赢灿资产,上海,上海市,上海市浦东新区自由贸易试验区富特北路211号302部位368室,,上海市静安区新闸路831号丽都新贵8H,www.ycamc.com,夏寒,,10000.0,20150129,,10.0,,324538608,91310115324538608G
深圳市美洲豹资产管理有限公司,美洲豹资产,广东,深圳市,广东省深圳市深南中路2018号兴华大厦东栋十层1067室,,山东省烟台市开发区衡山路6号四层,www.pantherfund.cn,秘波海,,1000.0,20071210,,6.0,,670010806,
中邮创业基金管理股份有限公司,中邮基金,北京,北京市,北京市东城区和平里中街乙16号,86-10-82295160*137,北京市东城区和平里中街乙16号,www.postfund.com.cn,曹均,孔军,30410.0,20060508,,191.0,"公募基金及特定资产管理业务产品的募集,销售及管理运作;中国证监会许可的其他业务",78775725X,9111000078775725XF
深圳康智源投资管理有限公司,康智源投资,广东,深圳市,广东省深圳市前海深港合作区前湾一路1号A栋201室(入驻深圳市前海商务秘书有限公司),,广东省深圳市前海深港合作区前湾一路1号A栋201室,,贺小妹,,1000.0,20141219,,10.0,,326711806,91440300326711806T
上海利曦资产管理中心(有限合伙),利曦资产,上海,上海市,上海市浦东新区泥城镇新城路2号24幢N3260室,,上海市徐汇区南丹东路300弄9号1604室,,,,,20140417,,18.0,,,91310115301358743E
四川省达州市通川区农村信用合作联社,四川省达州市通川区农信社,四川,达州市,达州市通川区荷叶街257号,,,,,,,20070711,,,,,
墨威(上海)投资管理有限公司,墨威投资,上海,上海市,上海市浦东新区自由贸易试验区奥纳路188号1幢5层584室,,上海市浦东新区自由贸易试验区奥纳路188号1幢5层584室,,王静,,1000.0,20150812,,58.0,,351106798,
湖南金投时代投资管理有限公司,金投时代投资,湖南,长沙市,湖南省长沙市芙蓉区芙蓉中路二段98号明城国际中心1栋9楼924房,,湖南省长沙市芙蓉区芙蓉中路二段98号明城国际中心1栋9楼924房,,颜长跃,,1100.0,20111009,,8.0,,584902154,91430102584902154U
佛山市德瑞投资有限公司,德瑞投资,广东,佛山市,广东省佛山市南海区狮山镇狮山科技工业园A区科兴北路办公楼203室,,广东省佛山市南海区狮山镇狮山科技工业园A区科兴北路办公楼203室,,何标成,,100.0,20100409,,,,,914406055536663988
北京董德资产管理有限公司,董德资产,北京,北京市,北京市海淀区北三环西路99号一号楼二层206号,,北京市海淀区北三环西路99号一号楼二层206号,,董占东,,1100.0,20070711,,11.0,,664623008,91110108664623008X
上海润在投资管理有限公司,润在投资,上海,上海市,上海市浦东新区川沙路520号358-21室,,江苏省常州市怀德北路142号4楼,,缪国新,,1000.0,20150907,,9.0,,350833248,91310115350833248Y
天津华荣股权投资基金管理合伙企业(普通合伙),华荣投资,天津,天津市,天津市河北区天津生态城动漫中路482号创智大厦203室-167,,天津生态城动漫中路482号创智大厦203室-167,,,,,20110711,,13.0,,578310988,91120116578310988A
深圳健和投资管理有限公司,健和投资,广东,深圳市,广东省深圳市前海深港合作区前湾一路1号A栋201室(入驻深圳市前海商务秘书有限公司),,广东省深圳市福田区北环大道7043号青海大厦15G,,孙跃杰,,1000.0,20150703,,7.0,,,914403003428154375
北京裕展投资管理有限公司,裕展投资,北京,北京市,北京市朝阳区霞光里30号院17号楼2层233室,"86-10-68417628,86-13552758891",北京市朝阳区清林路世茂奥临花园3-2-2802,www.yuzhanfund.com,林琦,,700.0,20130428,,7.0,,067285426,
江苏泰华创业投资有限公司,泰华创投,江苏,南京市,江苏省南京市建邺区,86-25-87763302,江苏省南京市江东中路303号03幢3单元510室,www.jsthvc.com.cn,杨荣富,,3000.0,20080308,,9.0,,67254510X,9132000067254510XE
湖南尚佑投资有限公司,尚佑投资,湖南,长沙市,湖南省长沙市高新开发区谷园路38号加州阳光东组团3栋1102房,,湖南省长沙市岳麓区咸嘉湖路216号西山汇景2栋408,,兰坤,,1010.0,20150713,,10.0,,344755730,
上海弥加投资管理中心(有限合伙),弥加投资,上海,上海市,上海市青浦区胜利路588号5幢1层N区187室,,北京市朝阳区慧忠里103楼A座807室,,,,,20150611,,3.0,,342312856,91310118342312856X
北京天启德鑫资产管理有限公司,天启德鑫资产,北京,北京市,北京市东城区东直门内大街14号楼7单元1002室,"86-10-64079677,86-15011282858",北京市东城区方家胡同46号c栋1202,www.year30.com,王岩,王岩,1000.0,20110712,,5.0,,579061274,
北京信怡汉唐投资有限公司,信怡汉唐投资,北京,北京市,北京市东城区东花市北里东区6号楼403室,,北京市东城区东花市北里东区6号楼403室,,卢奕,,1000.0,20080226,,8.0,,672849509,
上海馨胤霖投资管理有限公司,馨胤霖投资,上海,上海市,上海市浦东新区莲振路298号4号楼N301室,,上海市普陀区中山北路3856弄2号1011室,,倪耿熙,,1000.0,20151105,,5.0,,MA1H73X27,91310115MA1H73X276
山东庆云农村商业银行股份有限公司,山东庆云农商行,山东,德州市,山东省德州市庆云县城区中心街北首35号,86-534-3326277,山东省德州市庆云县城区中心街北首35号,,刘兰,胡静,30655.2,20141208,,,,,91371400167816239T
深圳鹏达资本管理有限公司,鹏达资本,广东,深圳市,广东省深圳市福田中心区金田路与福华路交汇处金中环商务大厦主楼3608,,广东省深圳市福田区彩田路澳新亚大厦2719,www.PDCM.cn,李鹏,,1000.0,20110928,,8.0,,582735356,
上海金时股权投资基金管理有限公司,金时基金,上海,上海市,上海市嘉定区沪宜公路1188号36幢127室,,上海市浦东新区陆家嘴环路958号华能联合大厦3层,,陈雷,,1000.0,20140220,,6.0,,087822049,91310000087822049A
苏州瑞顺创业投资企业(有限合伙),瑞顺投资,江苏,苏州市,江苏省苏州市平江区城北东路1088号,,江苏省苏州市平江区城北东路1088号,,,,,20110311,,5.0,,570368675,91320500570368675R
广东瑞育资产管理有限公司,瑞育资产,广东,广州市,广东省广州市天河区马场路16号之二号2008(部位:A),,广东省广州市天河区马场路16号之二号2008(部位:A),,王旭辉,,1000.0,20150731,,6.0,,347485457,91440106347485457E
浙江引石资产管理有限公司,引石资产,浙江,杭州市,浙江省杭州市上城区秋涛路178号5号楼250室,,浙江省杭州市上城区秋涛路178号5号楼250室,,刘邦,,2000.0,20160720,,5.0,,MA27Y93KX,91330102MA27Y93KXF
深圳瑞福资产管理有限公司,瑞福资产,广东,深圳市,广东省深圳市前海深港合作区前湾一路1号A栋201室,,广东省广州市增城区荔星路海逸大厦93号1504室,,温东平,,1000.0,20150527,,3.0,,342617190,91440300342617190X
九鼎华信(北京)投资基金管理有限公司,九鼎华信投资,北京,北京市,北京市海淀区信息路22号B座2层02-A507室,,北京市朝阳区SOHO现代城,,杨健,,5000.0,20150311,,10.0,,318221698,
江西省红石资产管理有限公司,红石资产,江西,南昌市,江西省南昌市青山湖区红谷中大道998号绿地中央广场C区C1办公楼803室(第8层),,江西省南昌市青山湖区红谷中大道998号绿地中央广场C区C1办公楼803室(第8层),,万志华,,1000.0,20140612,,10.0,,309231552,91360100309231552T
深圳前海国政基金管理有限公司,国政基金,广东,深圳市,广东省深圳市前海深港合作区前湾一路1号A栋201室,,广东省广州市天河区黄埔大道西365号珠水能源大厦20楼,,胡哲非,,10000.0,20150825,,8.0,,349984532,914403003499845328
山东禹城农村商业银行股份有限公司,山东禹城农商行,山东,禹城市,山东省禹城市汉槐街181号,86-534-7223413,山东省禹城市汉槐街181号,,赵德九,,64279.3458,20131210,,,,167572684,913714001675726841
浙江镒华资产管理有限公司,镒华资产,浙江,杭州市,浙江省杭州市上城区民安苑14幢6号142室,,浙江省杭州市上城区玉皇山南基金小镇147号,,商祖煌,,5000.0,20150612,,9.0,,344053413,91330604344053413D
四川大决策证券投资顾问有限公司,大决策证券投资,四川,成都市,四川省成都市金牛区一环路北一段99号1栋29层1-2号,"86-28-87650987,86-28-85541337",四川省成都市金牛区一环路北一段99号环球广场29层1号,www.djc888.com,仲岗平,仲岗平,1000.0,19980226,,50.0,,713053014,915101067130530143
浙江普华天勤股权投资管理有限公司,普华资本,浙江,金华市,浙江省金华市兰溪市兰江街道李渔路162号,,浙江省金华市兰溪市兰江街道李渔路162号,www.puhuacapital.com,沈琴华,,3750.0,20110620,,7.0,,577706657,91330781577706657F
广州市创势翔投资有限公司,创势翔投资,广东,广州市,广东省广州市天河区490号1803自编二房,86-400-6182623,广东省广州市番禺区南村镇华南新城江山帝景御弘轩3栋2701室,www.rising-trend.com,余荣华,,1001.0,20091216,,16.0,,698664190,91440101698664190L
上海铭渡资产管理有限公司,铭渡资产,上海,上海市,上海市浦东新区泥城镇新城路2号24幢N3311室,,上海市浦东新区浦东南路379号金穗大厦24楼J-I座,www.mdasset.com.cn,江建军,,1000.0,20140408,,10.0,,093576454,91310115093576454L
天风天盈投资有限公司,天风天盈投资,湖北,武汉市,湖北省武汉市武汉东湖开发区关东科技工业园华光大道18号高科大厦3层,,湖北省武汉市武昌区中南路99号保利广场A座48楼,,刘翔,,25000.0,20120308,,27.0,,591066705,91420100591066705E
上海懋良投资管理合伙企业(有限合伙),懋良投资,上海,上海市,上海市金山区张堰镇松金公路2758号1幢A1813室,86-18602173106,上海市闵行区平阳路59弄21号102室,www.maolianginvest.com,,,,20110705,,6.0,,577491342,
深圳市滨海基金管理有限公司,滨海基金,广东,深圳市,"广东省深圳市福田区福田街道益田路与福华三路东交汇处深圳国际商会中心4801,4802,4803",,"广东省深圳市福田区福田街道益田路与福华三路东交汇处深圳国际商会中心4801,4802,4803",www.binhaicf.com,林少鹏,林少鹏,15000.0,20130705,,57.0,,072517412,91440300072517412E
昆仑银行股份有限公司,昆仑银行,新疆,克拉玛依市,新疆维吾尔自治区克拉玛依市世纪大道7号,86-990-6230689,新疆维吾尔自治区克拉玛依市世纪大道7号,www.klb.cn,闫宏,佐卫,1028787.9258,20021209,,2954.0,,745209781,91650200745209781T
唯信(北京)投资管理有限公司,唯信投资,北京,北京市,北京市朝阳区百子湾西里402号楼7层710,,北京市海淀区百子湾西里402号楼7层710,,潘跃华,,100.0,20150911,,6.0,,358307373,
西藏中平信创业投资管理有限公司,西藏中平信创投,西藏,拉萨市,西藏自治区拉萨市柳梧新区百益南岸5栋4单元1701室,,西藏自治区拉萨市柳梧新区百益南岸5栋4单元1701室,,郑悦群,,3000.0,20160511,,,,,91540195MA6T1AL6XB
新疆贯喜君赢股权投资管理有限合伙企业,贯喜君赢投资,新疆,乌鲁木齐市,新疆维吾尔自治区乌鲁木齐市经济技术开发区喀什西路752号西部绿谷大厦四楼B区62号房间,,新疆维吾尔自治区乌鲁木齐市天山区新华北路165号中信银行大厦34楼V座,,,,,20141219,,8.0,,313434467,91650100313434467D
上海星惠资产管理有限公司,星惠资产,上海,上海市,上海市奉贤区楚华支路128号第6幢1002室,86-21-31006388,上海市浦东新区世纪大道88号金茂大厦2007室,www.starwint.com,柳大鹏,,1000.0,20130416,,10.0,,066014931,91310120066014931F
江苏成安股权投资基金管理有限公司,成安投资,江苏,南京市,江苏省南京市建邺区江东中路230号华泰证券广场3号楼10层,,江苏省南京市建邺区江东中路230号华泰证券广场3号楼10层,WWW.CA-FUND.COM,黄颖燕,,10000.0,20140514,,34.0,,302490965,91320105302490965L
深圳前海赢华基金管理合伙企业(有限合伙),赢华基金,广东,深圳市,广东省深圳市前海深港合作区前海一路鲤鱼门街一号前海深港合作区管理局综合办公楼A栋2,86-4006231989,上海市浦东新区东方路18号保利广场E座1203室,www.yinghuafund.com,,,,20140328,,12.0,,094028716,
浙江温州鹿城农村商业银行股份有限公司,浙江温州鹿城农商行,浙江,温州市,浙江省温州市车站大道547号信合大厦A幢,"86-577-88077070,86-577-88077100",浙江省温州市车站大道547号信合大厦A幢,www.lcrcbank.com,陈宏强,吴加居,118894.7621,20050614,,,,777212117,91330300777212117L
哈尔滨越榕先锋创业投资有限责任公司,越榕先锋投资,黑龙江,哈尔滨市,黑龙江省哈尔滨市高新区科技创新城创新创业广场2号楼科技一街719号A607室,,黑龙江省哈尔滨市松北区火炬金融服务大厦422,,鞠钱,,500.0,20141215,,5.0,,,912301993008832042
上海镤月资产管理有限公司,镤月资产,上海,上海市,上海市奉贤区青村镇人民北路818号19幢106室,,上海市浦东新区龙阳路1990号龙阳商务楼3楼338室,,詹月,,100.0,20150325,,10.0,,332423472,913101203324234728
深圳天生桥资产管理有限公司,天生桥资产,广东,深圳市,广东省深圳市前海深港合作区前湾一路鲤鱼门街一号前海深港合作区管理局综合办公楼A栋2,86-755-86388868,广东省深圳市文心三路9号中洲控股中心B座15A,www.naturebridge-asset.com,夏春,夏春,1030.0,20130407,,4.0,,065489601,
